id,attn1,attn2,practice_sim_1,practice_sim_2,practice_sim_3,practice_sim_4,pair,rating_num,order,q1,q2,q1_program,q2_program,q1_standard,q2_standard,similarity,dist_tree,sim_text,sim_text_standard,intersecting_functions12,intersecting_functions21,intersecting_arguments12,intersecting_arguments21,intersecting_all12,intersecting_all21
84,1,1,1,1,1,4,31,10,12,How many monsters have a square head?,What kind of head does the purple monster have?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(shape p),How many monsters have a square head?,What shape is the purple monster's head?,4,11,0.6901223659515381,0.7084317803382874,1,0.2,1,0.25,1,0.2222222222222222
84,1,1,1,1,1,4,16,11,21,How many monsters have square heads?,Do all the monsters have the same amount of legs?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(=== (map (lambda x0 (legs x0)) (set b r p))),How many monsters have a square head?,Do all the monsters have the same number of legs?,1,4,0.6257220506668091,0.6630567908287048,0.5,0.4,1,0.75,0.7142857142857143,0.5555555555555556
84,1,1,1,1,1,4,54,12,12,How many legs does the red monster have?,How many monsters have a circle head?,(legs r),(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),How many legs does the red monster have?,How many monsters have a circle head?,1,11,0.6103970408439636,0.6103970408439636,0,0,0.25,1,0.1111111111111111,0.5
84,1,1,1,1,1,4,11,13,12,What shape is the blue monster's head?,How many monsters have two legs?,(shape b),(++ (map (lambda x0 (== (legs x0) 2)) (set b r p))),What shape is the blue monster's head?,How many monsters have two legs?,2,11,0.5451770424842834,0.5451770424842834,0,0,0.25,1,0.1111111111111111,0.5
84,1,1,1,1,1,4,86,14,21,Is the purple monster the only one with a square head?,What shape does the red head have?,(and (and (== (shape r) Circle) (== (shape b) Circle)) (== (shape p) Square)),(shape r),"Does the red monster have a circle head, the blue monster have a circle head, and the purple monster have a square head?",What shape is the red monster's head?,3,12,0.5657765865325928,0.7691590785980225,1,0.3333333333333333,1,0.2,1,0.25
84,1,1,1,1,1,4,52,15,21,How many legs does the purple monster have?,Do the red and blue monster's have the same shape head as the purple monster?,(legs p),(=== (map (lambda x0 (shape x0)) (set b r p))),How many legs does the purple monster have?,Do all the monsters have the same head shape?,1,9,0.5989721417427063,0.46998822689056396,0,0,0.3333333333333333,1,0.14285714285714285,0.5
85,1,1,1,1,2,5,51,1,21,What is the shape of the red monster's head?,Does the purple monster have the same legs and head as the red monster?,(shape r),(and (== (legs p) (legs r)) (== (shape p) (shape r))),What shape is the red monster's head?,Does the purple monster have the same number of legs and head shape as the red monster?,4,9,0.732853889465332,0.7585862278938293,0.25,1,0.5,1,0.3333333333333333,1
85,1,1,1,1,2,5,85,2,21,Does the blue monster have the same amount of legs as the purple and red monster?,Do the blue and red look the same?,(=== (map (lambda x0 (legs x0)) (set b r p))),(and (== (legs b) (legs r)) (== (shape b) (shape r))),Do all the monsters have the same number of legs?,Does the blue monster have the same number of legs and head shape as the red monster?,3,10,0.5764070749282837,0.7854431867599487,0.25,0.25,1,0.6666666666666666,0.5,0.42857142857142855
85,1,1,1,1,2,5,91,3,21,Do all the monsters have the same shape head?,Is the red one circle?,(=== (map (lambda x0 (shape x0)) (set b r p))),(== (shape r) Circle),Do all the monsters have the same head shape?,Does the red monster have a circle head?,3,9,0.328628808259964,0.7066839933395386,0.5,0.25,0.5,0.3333333333333333,0.5,0.2857142857142857
85,1,1,1,1,2,5,62,4,12,How many have square heads?,Does the red or blue monster also have a square head?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(or (== (shape r) Square) (== (shape b) Square)),How many monsters have a square head?,Does either the red monster or the blue monster have a square head?,5,9,0.6415953040122986,0.8095049858093262,0.6666666666666666,0.4,1,0.75,0.8333333333333334,0.5555555555555556
85,1,1,1,1,2,5,33,5,12,How many monsters have the same number of legs as the purple monster?,Does the red monster have one leg?,(++ (map (lambda x0 (== (legs x0) (legs p))) (set b r p))),(== (legs r) 1),How many monsters have the same number of legs as the purple monster?,Does the red monster have one leg?,2,11,0.7233180403709412,0.7233180403709412,1,0.4,0.5,0.3333333333333333,0.75,0.375
85,1,1,1,1,2,5,2,6,12,How many monsters have square heads?,How many monsters have more than two legs?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(++ (map (lambda x0 (== (legs x0) 3)) (set b r p))),How many monsters have a square head?,How many monsters have three legs?,1,2,0.7134618759155273,0.7185002565383911,0.8,0.8,0.75,0.75,0.7777777777777778,0.7777777777777778
85,1,1,1,1,2,5,1,7,21,How many legs does purple have?,How many monsters have one foots?,(legs p),(++ (map (lambda x0 (== (legs x0) 1)) (set b r p))),How many legs does the purple monster have?,How many monsters have one leg?,2,11,0.5326904058456421,0.8165104389190674,0.2,1,0.25,1,0.2222222222222222,1
85,1,1,1,1,2,5,44,8,12,How many legs does the blue one have?,How many legs does the blue monster have?,(legs b),(legs b),How many legs does the blue monster have?,How many legs does the blue monster have?,6,0,0.8491014838218689,1,1,1,1,1,1,1
85,1,1,1,1,2,5,30,9,12,How many legs does the blue monster have?,Does the purple monster have less than three legs?,(legs b),(< (legs p) 3),How many legs does the blue monster have?,Does the purple monster have less than three legs?,2,2,0.8265516757965088,0.8265516757965088,0.5,1,0,0,0.25,0.5
85,1,1,1,1,2,5,36,10,12,Do they both have circle heads?,Do all the monsters have a circle head?,(and (== (shape b) Circle) (== (shape r) Circle)),(all (map (lambda x0 (== (shape x0) Circle)) (set b r p))),Do the blue monster and the red monster both have a circle head?,Do all the monsters have a circle head?,5,9,0.7403696179389954,0.8517022132873535,0.4,0.6666666666666666,0.75,1,0.5555555555555556,0.8333333333333334
85,1,1,1,1,2,5,77,11,21,Does the purple monster have two legs?,Do any of them have two legs?,(== (legs p) 2),(any (map (lambda x0 (== (legs x0) 2)) (set b r p))),Does the purple monster have two legs?,Do any of the monsters have two legs?,5,9,0.6913858652114868,0.8354341983795166,0.4,1,0.5,1,0.4444444444444444,1
85,1,1,1,1,2,5,40,12,12,How many monsters have one or two legs?,How many square head monsters are there?,(++ (map (lambda x0 (or (== (legs x0) 1) (== (legs x0) 2))) (set b r p))),(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),How many monsters have one or two legs?,How many monsters have a square head?,1,7,0.7089229822158813,0.7505367994308472,0.8,0.6666666666666666,0.75,0.6,0.7777777777777778,0.6363636363636364
85,1,1,1,1,2,5,20,13,21,How many monsters have circle heads?,How many of the monsters have two legs?,(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(++ (map (lambda x0 (== (legs x0) 2)) (set b r p))),How many monsters have a circle head?,How many monsters have two legs?,1,2,0.6638901829719543,0.7016270160675049,0.8,0.8,0.75,0.75,0.7777777777777778,0.7777777777777778
85,1,1,1,1,2,5,47,14,12,How many of them have square heads?,Do any of them have three legs?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(any (map (lambda x0 (== (legs x0) 3)) (set b r p))),How many monsters have a square head?,Do any of the monsters have three legs?,1,3,0.4865145981311798,0.6673029661178589,0.6,0.6,0.75,0.75,0.6666666666666666,0.6666666666666666
85,1,1,1,1,2,5,69,15,12,Does the purple monster have two legs?,How many legs do all the monsters have combined?,(== (legs p) 2),(++ (map (lambda x0 (legs x0)) (set b r p))),Does the purple monster have two legs?,How many legs do all the monsters have combined together?,4,9,0.7303376793861389,0.7196745276451111,0.25,0.5,0.3333333333333333,0.5,0.2857142857142857,0.5
86,1,1,1,1,6,4,46,1,12,Is there any monster with more than one leg?,Does the monster with the square head have two three or one leg?,(any (map (lambda x0 (> (legs x0) 1)) (set b r p))),(legs b),Do any of the monsters have more than one leg?,How many legs does the blue monster have?,4,11,0.7928293943405151,0.7664248943328857,1,0.2,1,0.25,1,0.2222222222222222
86,1,1,1,1,6,4,60,2,21,Does any of them have two legs?,How many legs does the purple monster have?,(any (map (lambda x0 (== (legs x0) 2)) (set b r p))),(legs p),Do any of the monsters have two legs?,How many legs does the purple monster have?,4,11,0.571934700012207,0.7515751123428345,1,0.2,1,0.25,1,0.2222222222222222
86,1,1,1,1,6,4,3,3,21,Do all of the monsters have circle heads?,What shape is the blue monsters head?,(all (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(shape b),Do all the monsters have a circle head?,What shape is the blue monster's head?,4,11,0.705589234828949,0.6913741827011108,1,0.2,1,0.25,1,0.2222222222222222
86,1,1,1,1,6,4,50,4,12,How many monsters have heads that are squares?,How many circle heads are there?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),How many monsters have a square head?,How many monsters have a circle head?,6,0,0.5991898775100708,0.8565942645072937,1,1,0.75,0.75,0.8888888888888888,0.8888888888888888
86,1,1,1,1,6,4,51,5,21,What is the shape of the red monster's head?,Does the purple monster have the same legs and head as the red monster?,(shape r),(and (== (legs p) (legs r)) (== (shape p) (shape r))),What shape is the red monster's head?,Does the purple monster have the same number of legs and head shape as the red monster?,2,9,0.732853889465332,0.7585862278938293,0.25,1,0.5,1,0.3333333333333333,1
86,1,1,1,1,6,4,10,6,12,Does the purple monster have a square head?,Do any two adjacent monsters have the same head shape or leg count?,(== (shape p) Square),(or (or (== (legs r) (legs p)) (== (shape r) (shape p))) (or (== (legs p) (legs b)) (== (shape p) (shape b)))),Does the purple monster have a square head?,Does either the red monster or blue monster have the same number of legs or head shape as the purple monster?,1,20,0.6284459829330444,0.770382285118103,0.5,1,0.3333333333333333,0.5,0.42857142857142855,0.75
86,1,1,1,1,6,4,16,7,21,How many monsters have square heads?,Do all the monsters have the same amount of legs?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(=== (map (lambda x0 (legs x0)) (set b r p))),How many monsters have a square head?,Do all the monsters have the same number of legs?,4,4,0.6257220506668091,0.6630567908287048,0.5,0.4,1,0.75,0.7142857142857143,0.5555555555555556
86,1,1,1,1,6,4,11,8,21,What shape is the blue monster's head?,How many monsters have two legs?,(shape b),(++ (map (lambda x0 (== (legs x0) 2)) (set b r p))),What shape is the blue monster's head?,How many monsters have two legs?,1,11,0.5451770424842834,0.5451770424842834,0,0,0.25,1,0.1111111111111111,0.5
86,1,1,1,1,6,4,31,9,21,How many monsters have a square head?,What kind of head does the purple monster have?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(shape p),How many monsters have a square head?,What shape is the purple monster's head?,4,11,0.6901223659515381,0.7084317803382874,1,0.2,1,0.25,1,0.2222222222222222
86,1,1,1,1,6,4,7,10,21,Do most of the monsters in the box have square or round heads?,Does the blue monster have a square head?,(> (++ (map (lambda x0 (== (shape x0) Square)) (set b r p))) (++ (map (lambda x0 (== (shape x0) Circle)) (set b r p)))),(== (shape b) Square),Are there more monsters with square heads or circle heads?,Does the blue monster have a square head?,4,22,0.733221173286438,0.7524884939193726,1,0.3333333333333333,1,0.4,1,0.36363636363636365
86,1,1,1,1,6,4,67,11,21,Is the purple monsters head a circle?,How many monsters in the box have three legs?,(== (shape p) Circle),(++ (map (lambda x0 (== (legs x0) 3)) (set b r p))),Does the purple monster have a circle head?,How many monsters have three legs?,1,11,0.5023682713508606,0.5015089511871338,0.2,0.5,0.25,0.5,0.2222222222222222,0.5
86,1,1,1,1,6,4,97,12,21,How many legs does the purple monster have?,What head does a red monster have?,(legs p),(shape r),How many legs does the purple monster have?,What shape is the red monster's head?,5,1,0.592643678188324,0.5984600782394409,0,0,0,0,0,0
86,1,1,1,1,6,4,80,13,21,How many monsters have round heads?,Is the red monster the same as the purple monster with two legs and a square head?,(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(and (== (legs r) 2) (== (shape r) Square)),How many monsters have a circle head?,Does the red monster have two legs and a square head?,1,11,0.5780537128448486,0.6416802406311035,0.5,0.4,0.3333333333333333,0.25,0.42857142857142855,0.3333333333333333
86,1,1,1,1,6,4,49,14,21,How many square heads?,What shape is the red monster's head?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(shape r),How many monsters have a square head?,What shape is the red monster's head?,3,11,0.4723742604255676,0.7074099779129028,1,0.2,1,0.25,1,0.2222222222222222
86,1,1,1,1,6,4,83,15,21,How many monsters have two legs?,Are the red and purple the same head shape?,(++ (map (lambda x0 (== (legs x0) 2)) (set b r p))),(== (shape r) (shape p)),How many monsters have two legs?,Is the red monster's head the same shape as the purple monster's head?,1,11,0.2602037191390991,0.4900911748409271,0.5,0.2,1,0.5,0.75,0.3333333333333333
87,1,1,1,1,6,5,63,1,12,How many square heads are there?,Does the purple monster have three legs?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(== (legs p) 3),How many monsters have a square head?,Does the purple monster have three legs?,1,11,0.3164712190628052,0.5735365152359009,0.5,0.2,0.5,0.25,0.5,0.2222222222222222
87,1,1,1,1,6,5,28,2,21,How many legs does the purple monster have?,Does the blue monster have a circle head?,(legs p),(== (shape b) Circle),How many legs does the purple monster have?,Does the blue monster have a circle head?,1,3,0.5574324131011963,0.5574324131011963,0,0,0,0,0,0
87,1,1,1,1,6,5,58,3,12,Does the purple one have one leg?,How many monsters have square heads?,(== (legs p) 1),(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),Does the purple monster have one leg?,How many monsters have a square head?,1,11,0.23167628049850464,0.5023806095123291,0.2,0.5,0.25,0.5,0.2222222222222222,0.5
87,1,1,1,1,6,5,32,4,12,How many legs do they have combined?,Is the purple monster's head the same shape as the blue's head?,(++ (map (lambda x0 (legs x0)) (set b r p))),(== (shape p) (shape b)),How many legs do all the monsters have combined together?,Is the purple monster's head the same shape as the blue monster's head?,1,9,0.1901092678308487,0.4646107256412506,0,0,1,0.6666666666666666,0.5,0.2857142857142857
87,1,1,1,1,6,5,60,5,12,Does any of them have two legs?,How many legs does the purple monster have?,(any (map (lambda x0 (== (legs x0) 2)) (set b r p))),(legs p),Do any of the monsters have two legs?,How many legs does the purple monster have?,5,11,0.571934700012207,0.7515751123428345,1,0.2,1,0.25,1,0.2222222222222222
87,1,1,1,1,6,5,51,6,21,What is the shape of the red monster's head?,Does the purple monster have the same legs and head as the red monster?,(shape r),(and (== (legs p) (legs r)) (== (shape p) (shape r))),What shape is the red monster's head?,Does the purple monster have the same number of legs and head shape as the red monster?,4,9,0.732853889465332,0.7585862278938293,0.25,1,0.5,1,0.3333333333333333,1
87,1,1,1,1,6,5,72,7,21,How many different shapes are the monsters heads?,How many monsters have a square head?,(setSize (unique (map (lambda x0 (shape x0)) (set b r p)))),(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),How many different head shapes do the monsters have?,How many monsters have a square head?,5,4,0.8298446536064148,0.8566040992736816,0.6,0.6,0.75,1,0.6666666666666666,0.75
87,1,1,1,1,6,5,38,8,21,What kind of head does the purple monster have?,Do any of the monsters have two legs?,(shape p),(any (map (lambda x0 (== (legs x0) 2)) (set b r p))),What shape is the purple monster's head?,Do any of the monsters have two legs?,1,11,0.5177668929100037,0.5296922922134399,0,0,0.25,1,0.1111111111111111,0.5
87,1,1,1,1,6,5,15,9,12,Does the red monster have three legs?,Do the blue and purple monsters have the same shape head as the red monster?,(== (legs r) 3),(=== (map (lambda x0 (shape x0)) (set b r p))),Does the red monster have three legs?,Do all the monsters have the same head shape?,1,10,0.6008732318878174,0.5317307710647583,0,0,0.3333333333333333,0.5,0.14285714285714285,0.25
87,1,1,1,1,6,5,41,10,12,How many monsters have circle heads?,How many square heads are there?,(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),How many monsters have a circle head?,How many monsters have a square head?,4,0,0.6192860007286072,0.8565942645072937,1,1,0.75,0.75,0.8888888888888888,0.8888888888888888
87,1,1,1,1,6,5,71,11,12,Are the purple and blue monsters head the same shape?,Is the blue monsters head the same shape as the purple monster's head?,(== (shape p) (shape b)),(== (shape b) (shape p)),Is the purple monster's head the same shape as the blue monster's head?,Is the blue monster's head the same shape as the purple monster's head?,6,0,0.9692419767379761,0.9957899451255798,1,1,1,1,1,1
87,1,1,1,1,6,5,99,12,21,How many legs does the red monster have?,Does the red monster have the same number of legs as the blue monster?,(legs r),(== (legs r) (legs b)),How many legs does the red monster have?,Does the red monster have the same number of legs as the blue monster?,5,3,0.8692526817321777,0.8692526817321777,0.5,1,0.5,1,0.5,1
87,1,1,1,1,6,5,5,13,21,What's the blue monster head shape?,How many monsters have square heads?,(shape b),(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),What shape is the blue monster's head?,How many monsters have a square head?,5,11,0.6543617248535156,0.7162408232688904,0.2,1,0.25,1,0.2222222222222222,1
87,1,1,1,1,6,5,46,14,12,Is there any monster with more than one leg?,Does the monster with the square head have two three or one leg?,(any (map (lambda x0 (> (legs x0) 1)) (set b r p))),(legs b),Do any of the monsters have more than one leg?,How many legs does the blue monster have?,5,11,0.7928293943405151,0.7664248943328857,1,0.2,1,0.25,1,0.2222222222222222
87,1,1,1,1,6,5,70,15,21,Does the purple monster have a square head?,Is the purple monster one leg?,(== (shape p) Square),(== (legs p) 1),Does the purple monster have a square head?,Does the purple monster have one leg?,2,2,0.6627398729324341,0.7064086198806763,0.5,0.5,0.5,0.5,0.5,0.5
88,1,1,1,1,3,2,82,1,12,Is the red monster's head a square or a circle?,How many legs do the monsters have combined?,(shape r),(++ (map (lambda x0 (legs x0)) (set b r p))),What shape is the red monster's head?,How many legs do all the monsters have combined together?,1,9,0.5257618427276611,0.5001871585845947,0,0,0.3333333333333333,1,0.14285714285714285,0.5
88,1,1,1,1,3,2,33,2,21,How many monsters have the same number of legs as the purple monster?,Does the red monster have one leg?,(++ (map (lambda x0 (== (legs x0) (legs p))) (set b r p))),(== (legs r) 1),How many monsters have the same number of legs as the purple monster?,Does the red monster have one leg?,2,11,0.7233180403709412,0.7233180403709412,1,0.4,0.5,0.3333333333333333,0.75,0.375
88,1,1,1,1,3,2,63,3,21,How many square heads are there?,Does the purple monster have three legs?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(== (legs p) 3),How many monsters have a square head?,Does the purple monster have three legs?,1,11,0.3164712190628052,0.5735365152359009,0.5,0.2,0.5,0.25,0.5,0.2222222222222222
88,1,1,1,1,3,2,37,4,12,Do the blue and purple monsters have more than one leg?,Does the purple monster have three legs?,(and (> (legs b) 1) (> (legs p) 1)),(== (legs p) 3),Do the blue monster and the purple monster both have more than one leg?,Does the purple monster have three legs?,2,6,0.8285225629806519,0.8423173427581787,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3333333333333333
88,1,1,1,1,3,2,24,5,12,How many monsters have a round head?,How many monsters have two legs?,(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(++ (map (lambda x0 (== (legs x0) 2)) (set b r p))),How many monsters have a circle head?,How many monsters have two legs?,1,2,0.7012515664100647,0.7016270160675049,0.8,0.8,0.75,0.75,0.7777777777777778,0.7777777777777778
88,1,1,1,1,3,2,76,6,12,Do all of the monsters have a different number of legs?,Does the blue and purple monsters have each two legs?,(== (setSize (unique (map (lambda x0 (legs x0)) (set b r p)))) 3),(and (== (legs b) 2) (== (legs p) 2)),Do all the monsters have a different number of legs?,Do the blue monster and the purple monster both have two legs?,3,12,0.797990083694458,0.7689164280891418,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,0.4
88,1,1,1,1,3,2,81,7,12,Does the purple monster have three legs?,Does the red monster have a square head and three legs?,(== (legs p) 3),(and (== (legs r) 3) (== (shape r) Square)),Does the purple monster have three legs?,Does the red monster have three legs and a square head?,4,5,0.8264407515525818,0.8383734226226807,0.5,1,0.3333333333333333,0.5,0.42857142857142855,0.75
88,1,1,1,1,3,2,13,8,21,How many legs does the blue monster have?,What are the shapes of the red monsters head?,(legs b),(shape r),How many legs does the blue monster have?,What shape is the red monster's head?,1,1,0.5348821878433228,0.5853571891784668,0,0,0,0,0,0
88,1,1,1,1,3,2,39,9,12,How many monsters have square heads?,What head does the red thing have?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(shape r),How many monsters have a square head?,What shape is the red monster's head?,2,11,0.4464091360569,0.7074099779129028,1,0.2,1,0.25,1,0.2222222222222222
88,1,1,1,1,3,2,74,10,21,How many legs does the purple monster have?,Does the purple monster have two legs?,(legs p),(== (legs p) 2),How many legs does the purple monster have?,Does the purple monster have two legs?,5,2,0.9023199081420898,0.9023199081420898,0.5,1,0.5,1,0.5,1
88,1,1,1,1,3,2,92,11,12,Do all monsters with two legs have a circle heads?,How many monsters have two legs?,(all (map (lambda x0 (== (shape x0) Circle)) (legsObjects 2))),(++ (map (lambda x0 (== (legs x0) 2)) (set b r p))),Do all the two-legged monsters have a circle head?,How many monsters have two legs?,1,7,0.7491220831871033,0.713076114654541,0.4,0.4,0.25,0.5,0.3333333333333333,0.42857142857142855
88,1,1,1,1,3,2,48,12,12,"Does the purple one have one leg, and the blue one have a square head, and and it has two legs and the red one has a circle head and it has three legs?",How many monsters have two legs?,(and (and (and (== (legs b) 2) (== (shape b) Square)) (and (== (legs r) 3) (== (shape r) Circle))) (== (legs p) 1)),(++ (map (lambda x0 (== (legs x0) 2)) (set b r p))),"Does the blue monster have two legs and a square head, the red monster have three legs and a circle head, and the purple monster have one leg?",How many monsters have two legs?,2,20,0.6003146767616272,0.7880690693855286,0.4,0.5,1,0.5,0.6666666666666666,0.5
88,1,1,1,1,3,2,44,13,21,How many legs does the blue one have?,How many legs does the blue monster have?,(legs b),(legs b),How many legs does the blue monster have?,How many legs does the blue monster have?,5,0,0.8491014838218689,1,1,1,1,1,1,1
88,1,1,1,1,3,2,95,14,12,Do the square headed monsters have more than one leg?,Do any of the monsters have a circle head?,(all (map (lambda x0 (> (legs x0) 1)) (shapeObjects Square))),(any (map (lambda x0 (== (shape x0) Circle)) (set b r p))),Do all the square-headed monsters have more than one leg?,Do any of the monsters have a circle head?,1,8,0.651179850101471,0.6250067949295044,0.2,0.2,0,0,0.1111111111111111,0.14285714285714285
88,1,1,1,1,3,2,34,15,12,Do the red and blue monsters have a circle head?,Does the blue monster have more legs than the purple monster?,(and (== (shape r) Circle) (== (shape b) Circle)),(> (legs b) (legs p)),Do the red monster and the blue monster both have a circle head?,Does the blue monster have more legs than the purple monster?,1,7,0.594846785068512,0.6535208225250244,0,0,0.5,0.3333333333333333,0.25,0.16666666666666666
89,1,1,1,1,2,4,10,1,12,Does the purple monster have a square head?,Do any two adjacent monsters have the same head shape or leg count?,(== (shape p) Square),(or (or (== (legs r) (legs p)) (== (shape r) (shape p))) (or (== (legs p) (legs b)) (== (shape p) (shape b)))),Does the purple monster have a square head?,Does either the red monster or blue monster have the same number of legs or head shape as the purple monster?,1,20,0.6284459829330444,0.770382285118103,0.5,1,0.3333333333333333,0.5,0.42857142857142855,0.75
89,1,1,1,1,2,4,74,2,21,How many legs does the purple monster have?,Does the purple monster have two legs?,(legs p),(== (legs p) 2),How many legs does the purple monster have?,Does the purple monster have two legs?,6,2,0.9023199081420898,0.9023199081420898,0.5,1,0.5,1,0.5,1
89,1,1,1,1,2,4,36,3,21,Do they both have circle heads?,Do all the monsters have a circle head?,(and (== (shape b) Circle) (== (shape r) Circle)),(all (map (lambda x0 (== (shape x0) Circle)) (set b r p))),Do the blue monster and the red monster both have a circle head?,Do all the monsters have a circle head?,5,9,0.7403696179389954,0.8517022132873535,0.4,0.6666666666666666,0.75,1,0.5555555555555556,0.8333333333333334
89,1,1,1,1,2,4,8,4,21,How many legs does the blue monster have?,How many monsters have a square head?,(legs b),(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),How many legs does the blue monster have?,How many monsters have a square head?,1,11,0.6293059587478638,0.6293059587478638,0,0,0.25,1,0.1111111111111111,0.5
89,1,1,1,1,2,4,27,5,21,Do all of the monsters have three legs?,What kind of head is the blue monster?,(all (map (lambda x0 (== (legs x0) 3)) (set b r p))),(shape b),Do all the monsters have three legs?,What shape is the blue monster's head?,1,11,0.4792250394821167,0.5343442559242249,0,0,1,0.25,0.5,0.1111111111111111
89,1,1,1,1,2,4,30,6,21,How many legs does the blue monster have?,Does the purple monster have less than three legs?,(legs b),(< (legs p) 3),How many legs does the blue monster have?,Does the purple monster have less than three legs?,2,2,0.8265516757965088,0.8265516757965088,0.5,1,0,0,0.25,0.5
89,1,1,1,1,2,4,23,7,21,Does the blue and red monster have the same head as the purple?,How many circle headed monsters are there?,(=== (map (lambda x0 (shape x0)) (set b r p))),(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),Do all the monsters have the same head shape?,How many monsters have a circle head?,2,3,0.5179398059844971,0.7607579231262207,0.6,0.75,0.75,1,0.6666666666666666,0.8571428571428571
89,1,1,1,1,2,4,39,8,21,How many monsters have square heads?,What head does the red thing have?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(shape r),How many monsters have a square head?,What shape is the red monster's head?,2,11,0.4464091360569,0.7074099779129028,1,0.2,1,0.25,1,0.2222222222222222
89,1,1,1,1,2,4,80,9,21,How many monsters have round heads?,Is the red monster the same as the purple monster with two legs and a square head?,(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(and (== (legs r) 2) (== (shape r) Square)),How many monsters have a circle head?,Does the red monster have two legs and a square head?,2,11,0.5780537128448486,0.6416802406311035,0.5,0.4,0.3333333333333333,0.25,0.42857142857142855,0.3333333333333333
89,1,1,1,1,2,4,9,10,12,Does the red monster have a square head?,Do the monsters all have one leg?,(== (shape r) Square),(all (map (lambda x0 (== (legs x0) 1)) (set b r p))),Does the red monster have a square head?,Do all the monsters have one leg?,1,11,0.5580717325210571,0.5599706172943115,0.2,0.5,0.25,0.5,0.2222222222222222,0.5
89,1,1,1,1,2,4,19,11,21,Hoe many monsters have round heads?,Does the blue and purple monster have the same amount of legs?,(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(== (legs b) (legs p)),How many monsters have a circle head?,Does the blue monster have the same number of legs as the purple monster?,1,11,0.4458349645137787,0.5464787483215332,0.5,0.2,1,0.5,0.75,0.3333333333333333
89,1,1,1,1,2,4,76,12,21,Do all of the monsters have a different number of legs?,Does the blue and purple monsters have each two legs?,(== (setSize (unique (map (lambda x0 (legs x0)) (set b r p)))) 3),(and (== (legs b) 2) (== (legs p) 2)),Do all the monsters have a different number of legs?,Do the blue monster and the purple monster both have two legs?,5,12,0.797990083694458,0.7689164280891418,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,0.4
89,1,1,1,1,2,4,54,13,21,How many legs does the red monster have?,How many monsters have a circle head?,(legs r),(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),How many legs does the red monster have?,How many monsters have a circle head?,1,11,0.6103970408439636,0.6103970408439636,0,0,0.25,1,0.1111111111111111,0.5
89,1,1,1,1,2,4,7,14,12,Do most of the monsters in the box have square or round heads?,Does the blue monster have a square head?,(> (++ (map (lambda x0 (== (shape x0) Square)) (set b r p))) (++ (map (lambda x0 (== (shape x0) Circle)) (set b r p)))),(== (shape b) Square),Are there more monsters with square heads or circle heads?,Does the blue monster have a square head?,4,22,0.733221173286438,0.7524884939193726,1,0.3333333333333333,1,0.4,1,0.36363636363636365
89,1,1,1,1,2,4,66,15,12,Does any of the monsters have circle heads?,Does they all have the same number of legs?,(any (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(=== (map (lambda x0 (legs x0)) (set b r p))),Do any of the monsters have a circle head?,Do all the monsters have the same number of legs?,1,4,0.33141040802001953,0.5826675891876221,0.5,0.4,1,0.75,0.7142857142857143,0.5555555555555556
90,1,1,1,5,3,2,13,1,21,How many legs does the blue monster have?,What are the shapes of the red monsters head?,(legs b),(shape r),How many legs does the blue monster have?,What shape is the red monster's head?,1,1,0.5348821878433228,0.5853571891784668,0,0,0,0,0,0
