id,trial,AgeGroup,age_yr,age_mo,n_attempts_color,n_attempts_head,n_attempts_legs,trial_index,hint_a,hint_b,hint_c,r_shape,r_legs,b_shape,b_legs,p_shape,p_legs,question,question_program,question_abstracted_idealized,EIG,entropy,notes,question_standard
1091,1,Kids,6,82,3,2,3,3,r_sq_0,p_0_2,b_0_2,1,-1,-1,2,-1,2,Whose head is the blue monster?,(shape b),(shape c),1,3.584962500721156,NA,What shape is the blue monster's head?
1091,2,Kids,6,82,3,2,3,12,r_0_1,p_0_3,b_0_0,-1,1,-1,-1,-1,3,How many legs does the blue monster have?,(legs b),(legs c),1.584962500721156,4.584962500721156,NA,How many legs does the blue monster have?
1091,3,Kids,6,82,3,2,3,4,r_cir_0,p_cir_0,b_0_0,2,-1,-1,-1,2,-1,What shape is the blue monster's head?,(shape b),(shape c),0.9999999999999994,5.75488750216347,NA,What shape is the blue monster's head?
1091,4,Kids,6,82,3,2,3,8,p_sq_0,r_sq_0,b_cir_0,1,-1,2,-1,1,-1,NA,NA,NA,NA,4.754887502163473,skipped,NA
1092,1,Kids,7,88,3,2,3,6,b_0_1,r_0_2,p_0_2,-1,2,-1,1,-1,2,Are all the monsters' heads alike?,(=== (map (lambda x0 (shape x0)) (set b r p))),(=== (map (lambda x0 (shape x0)) (set b r p))),0.8112781244591328,3,NA,Do all the monsters have the same head shape?
1092,2,Kids,7,88,3,2,3,12,r_0_1,p_0_3,b_0_0,-1,1,-1,-1,-1,3,Does the blue monster have more than one leg?,(> (legs b) 1),(> (legs c) n),0.9182958340544891,4.584962500721156,NA,Does the blue monster have more than one leg?
1092,3,Kids,7,88,3,2,3,13,r_0_3,p_sq_0,b_0_0,-1,3,-1,-1,1,-1,Do both the purple monster and blue monster have more than one leg?,(and (> (legs p) 1) (> (legs b) 1)),(and (> (legs c) n) (> (legs c) n)),0.9910760598382218,5.169925001442311,NA,Do the blue monster and the purple monster both have more than one leg?
1092,4,Kids,7,88,3,2,3,10,p_sq_2,b_cir_1,r_0_0,-1,-1,2,1,1,2,Does the red monster have the same amount of legs and the same shape head as the purple monster?,(and (== (legs r) (legs p)) (== (shape r) (shape p))),(and (== (legs c) (legs c)) (== (shape c) (shape c))),0.6500224216483543,2.584962500721156,NA,Does the red monster have the same number of legs and head shape as the purple monster?
1097,1,Kids,8,101,3,2,3,8,p_sq_0,r_sq_0,b_cir_0,1,-1,2,-1,1,-1,Do any of the monsters have two legs?,(any (map (lambda x0 (== (legs x0) 2)) (set b r p))),(any (map (lambda x0 (== (legs x0) n)) (set b r p))),0.8767162889994633,4.754887502163473,NA,Do any of the monsters have two legs?
1097,2,Kids,8,101,3,2,3,11,r_sq_1,b_sq_0,p_cir_0,1,1,1,-1,2,-1,Do any of the monsters have two legs?,(any (map (lambda x0 (== (legs x0) 2)) (set b r p))),(any (map (lambda x0 (== (legs x0) n)) (set b r p))),0.9910760598382222,3.169925001442312,NA,Do any of the monsters have two legs?
1097,3,Kids,8,101,3,2,3,10,p_sq_2,b_cir_1,r_0_0,-1,-1,2,1,1,2,Is the red monster's head a circle?,(== (shape r) Circle),(== (shape c) s),1,2.584962500721156,NA,Does the red monster have a circle head?
1097,4,Kids,8,101,3,2,3,2,p_sq_2,r_0_3,b_0_2,-1,3,-1,2,1,2,What is the shape of both of the monster's heads?,NA,NA,NA,2,invalid,NA
1098,1,Kids,8,96,3,2,3,12,r_0_1,p_0_3,b_0_0,-1,1,-1,-1,-1,3,Do any of them have square heads?,(any (map (lambda x0 (== (shape x0) Square)) (set b r p))),(any (map (lambda x0 (== (shape x0) s)) (set b r p))),0.5435644431995954,4.584962500721156,NA,Do any of the monsters have a square head?
1098,2,Kids,8,96,3,2,3,8,p_sq_0,r_sq_0,b_cir_0,1,-1,2,-1,1,-1,Do any of them have three legs?,(any (map (lambda x0 (== (legs x0) 3)) (set b r p))),(any (map (lambda x0 (== (legs x0) n)) (set b r p))),0.8767162889994633,4.754887502163473,NA,Do any of the monsters have three legs?
1098,3,Kids,8,96,3,2,3,5,p_cir_0,b_0_0,r_0_0,-1,-1,-1,-1,2,-1,Do any of them have one or three legs?,(any (map (lambda x0 (or (== (legs x0) 1) (== (legs x0) 3))) (set b r p))),(any (map (lambda x0 (or (== (legs x0) n) (== (legs x0) n))) (set b r p))),0.22853814395352615,6.754887502163456,NA,Do any of the monsters have one or three legs?
1098,4,Kids,8,96,3,2,3,4,r_cir_0,p_cir_0,b_0_0,2,-1,-1,-1,2,-1,Do any of them have two or three legs?,(any (map (lambda x0 (or (== (legs x0) 2) (== (legs x0) 3))) (set b r p))),(any (map (lambda x0 (or (== (legs x0) n) (== (legs x0) n))) (set b r p))),0.22853814395352814,5.75488750216347,NA,Do any of the monsters have two or three legs?
1099,1,Kids,8,106,3,2,3,3,r_sq_0,p_0_2,b_0_2,1,-1,-1,2,-1,2,Does the purple and blue monster have the same head as the red monster?,(=== (map (lambda x0 (shape x0)) (set b r p))),(=== (map (lambda x0 (shape x0)) (set b r p))),0.8112781244591328,3.584962500721156,NA,Do all the monsters have the same head shape?
1099,2,Kids,8,106,3,2,3,11,r_sq_1,b_sq_0,p_cir_0,1,1,1,-1,2,-1,Do the monsters have one leg like the other monster that's red?,(and (== (legs b) 1) (== (legs p) 1)),(and (== (legs c) n) (== (legs c) n)),0.5032583347756454,3.169925001442312,NA,Do the blue monster and the purple monster both have one leg?
1099,3,Kids,8,106,3,2,3,8,p_sq_0,r_sq_0,b_cir_0,1,-1,2,-1,1,-1,Do some of the monsters have two legs?,NA,NA,NA,4.754887502163473,ambiguous,NA
1099,4,Kids,8,106,3,2,3,10,p_sq_2,b_cir_1,r_0_0,-1,-1,2,1,1,2,Does the red monster have a circle head?,(== (shape r) Circle),(== (shape c) s),1,2.584962500721156,NA,Does the red monster have a circle head?
1100,1,Kids,5,65,3,2,3,4,r_cir_0,p_cir_0,b_0_0,2,-1,-1,-1,2,-1,do they have two legs,NA,NA,NA,5.75488750216347,ambiguous,NA
1100,2,Kids,5,65,3,2,3,8,p_sq_0,r_sq_0,b_cir_0,1,-1,2,-1,1,-1,one leg,NA,NA,NA,4.754887502163473,invalid,NA
1100,3,Kids,5,65,3,2,3,3,r_sq_0,p_0_2,b_0_2,1,-1,-1,2,-1,2,NA,NA,NA,NA,3.584962500721156,skipped,NA
1100,4,Kids,5,65,3,2,3,12,r_0_1,p_0_3,b_0_0,-1,1,-1,-1,-1,3,three legs,NA,NA,NA,4.584962500721156,invalid,NA
1102,1,Kids,5,68,3,2,3,5,p_cir_0,b_0_0,r_0_0,-1,-1,-1,-1,2,-1,do you have a square head?,NA,NA,NA,6.754887502163456,ambiguous,NA
1102,2,Kids,5,68,3,2,3,12,r_0_1,p_0_3,b_0_0,-1,1,-1,-1,-1,3,Does the red one have a square head and the purple one have a circle head and the blue one have a square head?,(and (and (== (shape r) Square) (== (shape p) Circle)) (== (shape b) Square)),(and (and (== (shape c) s) (== (shape c) s)) (== (shape c) s)),0.5435644431995954,4.584962500721156,NA,"Does the red monster have a square head, the purple monster have a circle head, and the blue monster have a square head?"
1102,3,Kids,5,68,3,2,3,2,p_sq_2,r_0_3,b_0_2,-1,3,-1,2,1,2,Is the red face a circle and the blue face is a square?,(and (== (shape r) Circle) (== (shape b) Square)),(and (== (shape c) s) (== (shape c) s)),0.8112781244591328,2,NA,Do the red monster and the blue monster both have a square head?
1102,4,Kids,5,68,3,2,3,8,p_sq_0,r_sq_0,b_cir_0,1,-1,2,-1,1,-1,Do they all have two legs?,(all (map (lambda x0 (== (legs x0) 2)) (set b r p))),(all (map (lambda x0 (== (legs x0) n)) (set b r p))),0.2285381439535264,4.754887502163473,NA,Do all the monsters have two legs?
1105,1,Kids,5,67,3,2,3,1,b_sq_3,r_sq_3,p_sq_0,1,3,1,3,1,-1,How many legs does the purple monster have?,(legs p),(legs c),1.584962500721156,1.584962500721156,NA,How many legs does the purple monster have?
1105,2,Kids,5,67,3,2,3,6,b_0_1,r_0_2,p_0_2,-1,2,-1,1,-1,2,Does the red monster have a square head?,(== (shape r) Square),(== (shape c) s),1,3,NA,Does the red monster have a square head?
1105,3,Kids,5,67,3,2,3,5,p_cir_0,b_0_0,r_0_0,-1,-1,-1,-1,2,-1,I think the purple monster has three legs,NA,NA,NA,6.754887502163456,invalid,NA
1105,4,Kids,5,67,3,2,3,14,p_cir_1,b_sq_2,r_0_3,-1,3,1,2,2,1,NA,NA,NA,NA,1,skipped,NA
1106,1,Kids,10,125,4,2,3,9,b_sq_3,r_cir_0,p_0_0,2,-1,1,3,-1,-1,Do any of the monsters have two legs?,(any (map (lambda x0 (== (legs x0) 2)) (set b r p))),(any (map (lambda x0 (== (legs x0) n)) (set b r p))),0.991076059838222,4.169925001442313,NA,Do any of the monsters have two legs?
1106,2,Kids,10,125,4,2,3,3,r_sq_0,p_0_2,b_0_2,1,-1,-1,2,-1,2,Do any of the monsters have a circle head?,(any (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(any (map (lambda x0 (== (shape x0) s)) (set b r p))),0.8112781244591328,3.584962500721156,NA,Do any of the monsters have a circle head?
1106,3,Kids,10,125,4,2,3,2,p_sq_2,r_0_3,b_0_2,-1,3,-1,2,1,2,Do any of the monsters have a circle head?,(any (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(any (map (lambda x0 (== (shape x0) s)) (set b r p))),0.8112781244591328,2,NA,Do any of the monsters have a circle head?
1106,4,Kids,10,125,4,2,3,12,r_0_1,p_0_3,b_0_0,-1,1,-1,-1,-1,3,Do any of the monsters have a square head?,(any (map (lambda x0 (== (shape x0) Square)) (set b r p))),(any (map (lambda x0 (== (shape x0) s)) (set b r p))),0.5435644431995954,4.584962500721156,NA,Do any of the monsters have a square head?
1108,1,Kids,8,102,3,3,3,8,p_sq_0,r_sq_0,b_cir_0,1,-1,2,-1,1,-1,Do any of the monsters have three legs?,(any (map (lambda x0 (== (legs x0) 3)) (set b r p))),(any (map (lambda x0 (== (legs x0) n)) (set b r p))),0.8767162889994633,4.754887502163473,NA,Do any of the monsters have three legs?
1108,2,Kids,8,102,3,3,3,13,r_0_3,p_sq_0,b_0_0,-1,3,-1,-1,1,-1,Does the red and blue monsters have square heads?,(and (== (shape r) Square) (== (shape b) Square)),(and (== (shape c) s) (== (shape c) s)),0.8112781244591325,5.169925001442311,NA,Do the red monster and the blue monster both have a square head?
1108,3,Kids,8,102,3,3,3,9,b_sq_3,r_cir_0,p_0_0,2,-1,1,3,-1,-1,Does the purple monster have a square head and two legs?,(and (== (legs p) 2) (== (shape p) Square)),(and (== (legs c) n) (== (shape c) s)),0.6500224216483539,4.169925001442313,NA,Does the purple monster have two legs and a square head?
1108,4,Kids,8,102,3,3,3,10,p_sq_2,b_cir_1,r_0_0,-1,-1,2,1,1,2,Does the red monster have a circle head and three legs?,(and (== (legs r) 3) (== (shape r) Circle)),(and (== (legs c) n) (== (shape c) s)),0.6500224216483543,2.584962500721156,NA,Does the red monster have three legs and a circle head?
1109,1,Kids,9,117,3,2,3,14,p_cir_1,b_sq_2,r_0_3,-1,3,1,2,2,1,What color is it?,NA,NA,NA,1,invalid,NA
1109,2,Kids,9,117,3,2,3,3,r_sq_0,p_0_2,b_0_2,1,-1,-1,2,-1,2,What shape is its head and legs or how many legs is it?,NA,NA,NA,3.584962500721156,invalid,NA
1109,3,Kids,9,117,3,2,3,6,b_0_1,r_0_2,p_0_2,-1,2,-1,1,-1,2,What's head is shaped like squares circles or something else?,NA,NA,NA,3,ambiguous,NA
1109,4,Kids,9,117,3,2,3,10,p_sq_2,b_cir_1,r_0_0,-1,-1,2,1,1,2,What how many legs or what legs is the head is?,NA,NA,NA,2.584962500721156,ambiguous,NA
1111,1,Kids,6,75,3,2,3,5,p_cir_0,b_0_0,r_0_0,-1,-1,-1,-1,2,-1,How many legs does the purple monster have?,(legs p),(legs c),1.584962500721156,6.754887502163456,NA,How many legs does the purple monster have?
1111,2,Kids,6,75,3,2,3,7,p_0_1,b_0_0,r_0_0,-1,-1,-1,-1,-1,1,What heads is the red monster's is?,(shape r),(shape c),0.9999999999999999,6.1699250014423175,NA,What shape is the red monster's head?
1111,3,Kids,6,75,3,2,3,10,p_sq_2,b_cir_1,r_0_0,-1,-1,2,1,1,2,How many legs does the red monster have?,(legs r),(legs c),1.584962500721156,2.584962500721156,NA,How many legs does the red monster have?
1111,4,Kids,6,75,3,2,3,1,b_sq_3,r_sq_3,p_sq_0,1,3,1,3,1,-1,Does the purple monster have three legs?,(== (legs p) 3),(== (legs c) n),0.9182958340544896,1.584962500721156,NA,Does the purple monster have three legs?
1112,1,Kids,7,90,3,2,3,10,p_sq_2,b_cir_1,r_0_0,-1,-1,2,1,1,2,Does any of the monsters have three legs?,(any (map (lambda x0 (== (legs x0) 3)) (set b r p))),(any (map (lambda x0 (== (legs x0) n)) (set b r p))),0.9182958340544896,2.584962500721156,NA,Do any of the monsters have three legs?
1112,2,Kids,7,90,3,2,3,5,p_cir_0,b_0_0,r_0_0,-1,-1,-1,-1,2,-1,Does any of the monsters have three legs?,(any (map (lambda x0 (== (legs x0) 3)) (set b r p))),(any (map (lambda x0 (== (legs x0) n)) (set b r p))),0.8767162889994637,6.754887502163456,NA,Do any of the monsters have three legs?
1112,3,Kids,7,90,3,2,3,12,r_0_1,p_0_3,b_0_0,-1,1,-1,-1,-1,3,Does any of the monsters have a square head?,(any (map (lambda x0 (== (shape x0) Square)) (set b r p))),(any (map (lambda x0 (== (shape x0) s)) (set b r p))),0.5435644431995954,4.584962500721156,NA,Do any of the monsters have a square head?
1112,4,Kids,7,90,3,2,3,8,p_sq_0,r_sq_0,b_cir_0,1,-1,2,-1,1,-1,Does any of the monsters have one leg?,(any (map (lambda x0 (== (legs x0) 1)) (set b r p))),(any (map (lambda x0 (== (legs x0) n)) (set b r p))),0.8767162889994633,4.754887502163473,NA,Do any of the monsters have one leg?
1113,1,Kids,8,105,3,2,3,14,p_cir_1,b_sq_2,r_0_3,-1,3,1,2,2,1,How many monsters have circle heads?,(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(++ (map (lambda x0 (== (shape x0) s)) (set b r p))),1,1,NA,How many monsters have a circle head?
1113,2,Kids,8,105,3,2,3,2,p_sq_2,r_0_3,b_0_2,-1,3,-1,2,1,2,How many square heads are there?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(++ (map (lambda x0 (== (shape x0) s)) (set b r p))),1.5,2,NA,How many monsters have a square head?
1113,3,Kids,8,105,3,2,3,10,p_sq_2,b_cir_1,r_0_0,-1,-1,2,1,1,2,Does the red monster have three legs?,(== (legs r) 3),(== (legs c) n),0.9182958340544896,2.584962500721156,NA,Does the red monster have three legs?
1113,4,Kids,8,105,3,2,3,9,b_sq_3,r_cir_0,p_0_0,2,-1,1,3,-1,-1,How many monsters have three legs?,(++ (map (lambda x0 (== (legs x0) 3)) (set b r p))),(++ (map (lambda x0 (== (legs x0) n)) (set b r p))),1.3921472236645345,4.169925001442313,NA,How many monsters have three legs?
1114,1,Kids,7,88,3,2,3,9,b_sq_3,r_cir_0,p_0_0,2,-1,1,3,-1,-1,How much legs does the purple monster have?,(legs p),(legs c),1.584962500721156,4.169925001442313,NA,How many legs does the purple monster have?
1114,2,Kids,7,88,3,2,3,6,b_0_1,r_0_2,p_0_2,-1,2,-1,1,-1,2,What shape does the red head have?,(shape r),(shape c),1,3,NA,What shape is the red monster's head?
1114,3,Kids,7,88,3,2,3,4,r_cir_0,p_cir_0,b_0_0,2,-1,-1,-1,2,-1,How much legs does the blue monster have?,(legs b),(legs c),1.584962500721156,5.75488750216347,NA,How many legs does the blue monster have?
1114,4,Kids,7,88,3,2,3,12,r_0_1,p_0_3,b_0_0,-1,1,-1,-1,-1,3,What kind of head does the purple monster have?,(shape p),(shape c),0.9999999999999998,4.584962500721156,NA,What shape is the purple monster's head?
1116,1,Kids,10,129,3,2,3,10,p_sq_2,b_cir_1,r_0_0,-1,-1,2,1,1,2,Does the red monster have three legs?,(== (legs r) 3),(== (legs c) n),0.9182958340544896,2.584962500721156,NA,Does the red monster have three legs?
1116,2,Kids,10,129,3,2,3,2,p_sq_2,r_0_3,b_0_2,-1,3,-1,2,1,2,Are any of their heads a circle?,(any (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(any (map (lambda x0 (== (shape x0) s)) (set b r p))),0.8112781244591328,2,NA,Do any of the monsters have a circle head?
1116,3,Kids,10,129,3,2,3,12,r_0_1,p_0_3,b_0_0,-1,1,-1,-1,-1,3,NA,NA,NA,NA,4.584962500721156,skipped,NA
1116,4,Kids,10,129,3,2,3,6,b_0_1,r_0_2,p_0_2,-1,2,-1,1,-1,2,Do they all have a circle head?,(all (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(all (map (lambda x0 (== (shape x0) s)) (set b r p))),0.5435644431995964,3,NA,Do all the monsters have a circle head?
1117,1,Kids,5,69,3,2,3,13,r_0_3,p_sq_0,b_0_0,-1,3,-1,-1,1,-1,Is there a circle head and three legs on this monster is there three legs one leg on that monster is that this monster or not let's click the arrow,NA,NA,NA,5.169925001442311,ambiguous,NA
1117,2,Kids,5,69,3,2,3,12,r_0_1,p_0_3,b_0_0,-1,1,-1,-1,-1,3,Does that have a square head does that have a circle head does that have two legs and does that have a square head?,(and (and (== (legs b) 2) (== (shape b) Square)) (and (== (shape r) Square) (== (shape p) Circle))),(and (and (== (legs c) n) (== (shape c) s)) (and (== (shape c) s) (== (shape c) s))),0.24988229283318414,4.584962500721156,NA,"Does the blue monster have two legs and a square head, the red monster have a square head, and the purple monster have a circle head?"
1117,3,Kids,5,69,3,2,3,3,r_sq_0,p_0_2,b_0_2,1,-1,-1,2,-1,2,"Is there two legs, is there a circle head, is there square on that this one?",(and (and (== (legs r) 2) (== (shape p) Circle)) (== (shape b) Square)),(and (and (== (legs c) n) (== (shape c) s)) (== (shape c) s)),0.4138168503036336,3.584962500721156,NA,"Does the red monster have two legs, the purple monster have a circle head, and the blue monster have a square head?"
1117,4,Kids,5,69,3,2,3,5,p_cir_0,b_0_0,r_0_0,-1,-1,-1,-1,2,-1,Is there two legs on this one is there a circle head on this one is there three legs on this one is there one leg on this one is this is square head for this one?,(and (and (and (== (legs b) 3) (== (shape b) Circle)) (and (== (legs r) 1) (== (shape r) Square))) (== (legs p) 2)),(and (and (and (== (legs c) n) (== (shape c) s)) (and (== (legs c) n) (== (shape c) s))) (== (legs c) n)),0.07584150637714511,6.754887502163456,NA,"Does the blue monster have three legs and a circle head, the red monster have one leg and a square head, and the purple monster have two legs?"
1119,1,Kids,8,105,3,2,3,13,r_0_3,p_sq_0,b_0_0,-1,3,-1,-1,1,-1,Do all the monsters have square heads?,(all (map (lambda x0 (== (shape x0) Square)) (set b r p))),(all (map (lambda x0 (== (shape x0) s)) (set b r p))),0.8112781244591325,5.169925001442311,NA,Do all the monsters have a square head?
1119,2,Kids,8,105,3,2,3,8,p_sq_0,r_sq_0,b_cir_0,1,-1,2,-1,1,-1,Do all the monsters have three legs?,(all (map (lambda x0 (== (legs x0) 3)) (set b r p))),(all (map (lambda x0 (== (legs x0) n)) (set b r p))),0.2285381439535264,4.754887502163473,NA,Do all the monsters have three legs?
1119,3,Kids,8,105,3,2,3,5,p_cir_0,b_0_0,r_0_0,-1,-1,-1,-1,2,-1,Do all of the monsters have circle heads?,(all (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(all (map (lambda x0 (== (shape x0) s)) (set b r p))),0.8112781244591324,6.754887502163456,NA,Do all the monsters have a circle head?
1119,4,Kids,8,105,3,2,3,4,r_cir_0,p_cir_0,b_0_0,2,-1,-1,-1,2,-1,What are all the monsters' legs? Like are they one or two or three?,NA,NA,NA,5.75488750216347,invalid,NA
1120,1,Kids,10,127,3,2,3,3,r_sq_0,p_0_2,b_0_2,1,-1,-1,2,-1,2,How much legs does the red monster have?,(legs r),(legs c),1.584962500721156,3.584962500721156,NA,How many legs does the red monster have?
1120,2,Kids,10,127,3,2,3,4,r_cir_0,p_cir_0,b_0_0,2,-1,-1,-1,2,-1,How much legs does the purple monster have?,(legs p),(legs c),1.584962500721156,5.75488750216347,NA,How many legs does the purple monster have?
1120,3,Kids,10,127,3,2,3,8,p_sq_0,r_sq_0,b_cir_0,1,-1,2,-1,1,-1,How much legs does the blue monster have?,(legs b),(legs c),1.584962500721156,4.754887502163473,NA,How many legs does the blue monster have?
1120,4,Kids,10,127,3,2,3,1,b_sq_3,r_sq_3,p_sq_0,1,3,1,3,1,-1,How much legs does the purple monster have?,(legs p),(legs c),1.584962500721156,1.584962500721156,NA,How many legs does the purple monster have?
1123,1,Kids,8,103,3,2,3,7,p_0_1,b_0_0,r_0_0,-1,-1,-1,-1,-1,1,Do all the monsters' heads and feets the same?,(and (=== (map (lambda x0 (legs x0)) (set b r p))) (=== (map (lambda x0 (shape x0)) (set b r p)))),(and (=== (map (lambda x0 (legs x0)) (set b r p))) (=== (map (lambda x0 (shape x0)) (set b r p)))),0.18312206830137492,6.1699250014423175,NA,Do all the monsters have the same number of legs and the same head shape?
1123,2,Kids,8,103,3,2,3,2,p_sq_2,r_0_3,b_0_2,-1,3,-1,2,1,2,Are the monsters heads the same or different?,NA,NA,NA,2,ambiguous,NA
1123,3,Kids,8,103,3,2,3,11,r_sq_1,b_sq_0,p_cir_0,1,1,1,-1,2,-1,"Does the monster with the square head have two, three, or one leg?",(legs b),(legs c),1.584962500721156,3.169925001442312,NA,How many legs does the blue monster have?
1123,4,Kids,8,103,3,2,3,3,r_sq_0,p_0_2,b_0_2,1,-1,-1,2,-1,2,Are the blue and purple monsters head same or different?,(== (shape b) (shape p)),(== (shape c) (shape c)),1,3.584962500721156,NA,Is the blue monster's head the same shape as the purple monster's head?
1124,1,Kids,7,88,3,2,3,7,p_0_1,b_0_0,r_0_0,-1,-1,-1,-1,-1,1,Does the purple one have the same shape as the red one?,(== (shape p) (shape r)),(== (shape c) (shape c)),0.9999999999999999,6.1699250014423175,NA,Is the purple monster's head the same shape as the red monster's head?
1124,2,Kids,7,88,3,2,3,3,r_sq_0,p_0_2,b_0_2,1,-1,-1,2,-1,2,Does the purple monster have the same head as the blue monster?,(== (shape p) (shape b)),(== (shape c) (shape c)),1,3.584962500721156,NA,Is the purple monster's head the same shape as the blue monster's head?
1124,3,Kids,7,88,3,2,3,9,b_sq_3,r_cir_0,p_0_0,2,-1,1,3,-1,-1,Does the purple monster have the same legs and head as the red monster?,(and (== (legs p) (legs r)) (== (shape p) (shape r))),(and (== (legs c) (legs c)) (== (shape c) (shape c))),0.6500224216483539,4.169925001442313,NA,Does the purple monster have the same number of legs and head shape as the red monster?
1124,4,Kids,7,88,3,2,3,12,r_0_1,p_0_3,b_0_0,-1,1,-1,-1,-1,3,Does all three monsters have the same heads?,(=== (map (lambda x0 (shape x0)) (set b r p))),(=== (map (lambda x0 (shape x0)) (set b r p))),0.8112781244591322,4.584962500721156,NA,Do all the monsters have the same head shape?
1128,1,Kids,9,111,3,2,3,1,b_sq_3,r_sq_3,p_sq_0,1,3,1,3,1,-1,How many legs does the purple monster have?,(legs p),(legs c),1.584962500721156,1.584962500721156,NA,How many legs does the purple monster have?
1128,2,Kids,9,111,3,2,3,11,r_sq_1,b_sq_0,p_cir_0,1,1,1,-1,2,-1,Do they both have the same amount of legs?,NA,NA,NA,3.169925001442312,ambiguous,NA
1128,3,Kids,9,111,3,2,3,5,p_cir_0,b_0_0,r_0_0,-1,-1,-1,-1,2,-1,Do purple blue red have the same amount of legs?,(=== (map (lambda x0 (legs x0)) (set b r p))),(=== (map (lambda x0 (legs x0)) (set b r p))),0.5032583347756443,6.754887502163456,NA,Do all the monsters have the same number of legs?
1128,4,Kids,9,111,3,2,3,12,r_0_1,p_0_3,b_0_0,-1,1,-1,-1,-1,3,Does the red and blue one have the same shape of head and does the purple one have a different head than the red and blue one?,(and (and (== (shape r) (shape b)) (not (== (shape p) (shape r)))) (not (== (shape p) (shape b)))),(and (and (== (shape c) (shape c)) (not (== (shape c) (shape c)))) (not (== (shape c) (shape c)))),0.8112781244591322,4.584962500721156,NA,Do the red monster and the blue monster have the same head shape as each other and a different head shape from the purple monster?
1130,1,Kids,7,87,3,2,3,6,b_0_1,r_0_2,p_0_2,-1,2,-1,1,-1,2,Does the red monster have the same head as the purple monster?,(== (shape r) (shape p)),(== (shape c) (shape c)),1,3,NA,Is the red monster's head the same shape as the purple monster's head?
1130,2,Kids,7,87,3,2,3,9,b_sq_3,r_cir_0,p_0_0,2,-1,1,3,-1,-1,Does the purple monster have the same legs as the red monster?,(== (legs p) (legs r)),(== (legs c) (legs c)),0.9182958340544893,4.169925001442313,NA,Does the purple monster have the same number of legs as the red monster?
1130,3,Kids,7,87,3,2,3,4,r_cir_0,p_cir_0,b_0_0,2,-1,-1,-1,2,-1,NA,NA,NA,NA,5.75488750216347,skipped,NA
1130,4,Kids,7,87,3,2,3,13,r_0_3,p_sq_0,b_0_0,-1,3,-1,-1,1,-1,NA,NA,NA,NA,5.169925001442311,skipped,NA
1131,1,Kids,9,117,3,2,3,10,p_sq_2,b_cir_1,r_0_0,-1,-1,2,1,1,2,Does the red monster have three legs or one leg?,NA,NA,NA,2.584962500721156,invalid,NA
1131,2,Kids,9,117,3,2,3,5,p_cir_0,b_0_0,r_0_0,-1,-1,-1,-1,2,-1,Do each of the monsters have different numbered legs?,(== (setSize (unique (map (lambda x0 (legs x0)) (set b r p)))) 3),(== (setSize (unique (map (lambda x0 (legs x0)) (set b r p)))) n),0.7642045065086197,6.754887502163456,NA,Do all the monsters have a different number of legs?
1131,3,Kids,9,117,3,2,3,11,r_sq_1,b_sq_0,p_cir_0,1,1,1,-1,2,-1,Do any of the monsters have the same number of legs as the red monster?,(or (== (legs b) (legs r)) (== (legs p) (legs r))),(or (== (legs c) (legs c)) (== (legs c) (legs c))),0.9910760598382222,3.169925001442312,NA,Does either the blue monster or the purple monster have the same number of legs as the red monster?
1131,4,Kids,9,117,3,2,3,3,r_sq_0,p_0_2,b_0_2,1,-1,-1,2,-1,2,Are any of the other monsters heads square?,(or (== (shape p) Square) (== (shape b) Square)),(or (== (shape c) s) (== (shape c) s)),0.8112781244591328,3.584962500721156,NA,Does either the purple monster or the blue monster have a square head?
1133,1,Kids,8,98,3,2,3,9,b_sq_3,r_cir_0,p_0_0,2,-1,1,3,-1,-1,How much legs does the purple monster has?,(legs p),(legs c),1.584962500721156,4.169925001442313,NA,How many legs does the purple monster have?
1133,2,Kids,8,98,3,2,3,13,r_0_3,p_sq_0,b_0_0,-1,3,-1,-1,1,-1,NA,NA,NA,NA,5.169925001442311,skipped,NA
1133,3,Kids,8,98,3,2,3,8,p_sq_0,r_sq_0,b_cir_0,1,-1,2,-1,1,-1,NA,NA,NA,NA,4.754887502163473,skipped,NA
1133,4,Kids,8,98,3,2,3,6,b_0_1,r_0_2,p_0_2,-1,2,-1,1,-1,2,NA,NA,NA,NA,3,skipped,NA
1134,1,Kids,8,103,3,2,3,11,r_sq_1,b_sq_0,p_cir_0,1,1,1,-1,2,-1,Does the blue and purple monster have the same amount of legs?,(== (legs b) (legs p)),(== (legs c) (legs c)),0.9182958340544896,3.169925001442312,NA,Does the blue monster have the same number of legs as the purple monster?
1134,2,Kids,8,103,3,2,3,2,p_sq_2,r_0_3,b_0_2,-1,3,-1,2,1,2,Does the red monster have a circle head?,(== (shape r) Circle),(== (shape c) s),1,2,NA,Does the red monster have a circle head?
1134,3,Kids,8,103,3,2,3,3,r_sq_0,p_0_2,b_0_2,1,-1,-1,2,-1,2,Does the red monster have one leg?,(== (legs r) 1),(== (legs c) n),0.9182958340544896,3.584962500721156,NA,Does the red monster have one leg?
