id,trial,AgeGroup,AgeGroup_Split,age_yr,age_mo,age_mo_center,n_attempts_color,n_attempts_head,n_attempts_legs,trial_index,hint_a,hint_b,hint_c,r_shape,r_legs,b_shape,b_legs,p_shape,p_legs,question,question_standard,question_program,question_abstracted_idealized,EIG,entropy,notes,n_operations,n_unique_operations,same_as_last,sim_to_last_standard,prev_trial_indices_reuse,prev_trial_indices_remixing
1066,1,Kids,7- to 8-year-olds,8,102,5.91836734693878,4,2,3,9,b_sq_3,r_cir_0,p_0_0,2,-1,1,3,-1,-1,Is the purple monsters head circled?,Does the purple monster have a circle head?,(== (shape p) Circle),(== (shape c) s),1,4.169925001442313,NA,2,2,NA,NA,NA,NA
1066,2,Kids,7- to 8-year-olds,8,102,5.91836734693878,4,2,3,10,p_sq_2,b_cir_1,r_0_0,-1,-1,2,1,1,2,How many legs does the red monster have?,How many legs does the red monster have?,(legs r),(legs c),1.584962500721156,2.584962500721156,NA,1,1,0,0.559866189956665,9,9
1066,3,Kids,7- to 8-year-olds,8,102,5.91836734693878,4,2,3,11,r_sq_1,b_sq_0,p_cir_0,1,1,1,-1,2,-1,How many legs does the blue monster have?,How many legs does the blue monster have?,(legs b),(legs c),1.584962500721156,3.169925001442312,NA,1,1,1,0.5856258869171143,"9,10",9
1066,4,Kids,7- to 8-year-olds,8,102,5.91836734693878,4,2,3,3,r_sq_0,p_0_2,b_0_2,1,-1,-1,2,-1,2,What kind of head does the purple monster have?,What shape is the purple monster's head?,(shape p),(shape c),1,3.584962500721156,NA,1,1,0,0.8530151844024658,"9,10,11","9,10,11"
1067,1,Kids,7- to 8-year-olds,7,85,-11.08163265306122,3,2,3,13,r_0_3,p_sq_0,b_0_0,-1,3,-1,-1,1,-1,Does the purple monster have two legs?,Does the purple monster have two legs?,(== (legs p) 2),(== (legs c) n),0.9182958340544892,5.169925001442311,NA,2,2,NA,NA,NA,NA
1067,2,Kids,7- to 8-year-olds,7,85,-11.08163265306122,3,2,3,1,b_sq_3,r_sq_3,p_sq_0,1,3,1,3,1,-1,Does the purple monster have two legs?,Does the purple monster have two legs?,(== (legs p) 2),(== (legs c) n),0.9182958340544896,1.584962500721156,NA,2,2,1,NA,13,
1067,3,Kids,7- to 8-year-olds,7,85,-11.08163265306122,3,2,3,4,r_cir_0,p_cir_0,b_0_0,2,-1,-1,-1,2,-1,Does the blue monster have a circle head?,Does the blue monster have a circle head?,(== (shape b) Circle),(== (shape c) s),0.9999999999999994,5.75488750216347,NA,2,2,0,0.6180512309074402,"13,1","13,1"
1067,4,Kids,7- to 8-year-olds,7,85,-11.08163265306122,3,2,3,7,p_0_1,b_0_0,r_0_0,-1,-1,-1,-1,-1,1,Does the purple monster have a square head?,Does the purple monster have a square head?,(== (shape p) Square),(== (shape c) s),1,6.1699250014423175,NA,2,2,1,0.7587530016899109,"13,1,4","13,1"
1068,1,Kids,7- to 8-year-olds,8,100,3.91836734693878,4,2,4,14,p_cir_1,b_sq_2,r_0_3,-1,3,1,2,2,1,What the shape of the red monster's head?,What shape is the red monster's head?,(shape r),(shape c),1,1,NA,1,1,NA,NA,NA,NA
1068,2,Kids,7- to 8-year-olds,8,100,3.91836734693878,4,2,4,2,p_sq_2,r_0_3,b_0_2,-1,3,-1,2,1,2,Which what is the shape of the red and blue monster's head,NA,NA,NA,NA,2,invalid,NA,NA,NA,NA,NA,NA
1068,3,Kids,7- to 8-year-olds,8,100,3.91836734693878,4,2,4,11,r_sq_1,b_sq_0,p_cir_0,1,1,1,-1,2,-1,What is where are the number of legs for the blue and purple monster,NA,NA,NA,NA,3.169925001442312,invalid,NA,NA,NA,NA,NA,NA
1068,4,Kids,7- to 8-year-olds,8,100,3.91836734693878,4,2,4,4,r_cir_0,p_cir_0,b_0_0,2,-1,-1,-1,2,-1,How many legs do the green do the red and purple monster and what's the shape of the face of the head with the blue monster and how many leg did the blue monster have,NA,NA,NA,NA,5.75488750216347,invalid,NA,NA,NA,NA,NA,NA
1070,1,Kids,7- to 8-year-olds,7,93,-3.08163265306122,3,2,3,6,b_0_1,r_0_2,p_0_2,-1,2,-1,1,-1,2,Does the blue monster have a square head?,Does the blue monster have a square head?,(== (shape b) Square),(== (shape c) s),1,3,NA,2,2,NA,NA,NA,NA
1070,2,Kids,7- to 8-year-olds,7,93,-3.08163265306122,3,2,3,13,r_0_3,p_sq_0,b_0_0,-1,3,-1,-1,1,-1,Does the blue monster have three legs and a square head?,Does the blue monster have three legs and a square head?,(and (== (legs b) 3) (== (shape b) Square)),(and (== (legs c) n) (== (shape c) s)),0.6500224216483539,5.169925001442311,NA,5,4,0,0.8908329010009766,6,6
1070,3,Kids,7- to 8-year-olds,7,93,-3.08163265306122,3,2,3,3,r_sq_0,p_0_2,b_0_2,1,-1,-1,2,-1,2,Does the blue and purple one have are they the same?,Is the purple monster's head the same shape as the blue monster's head?,(== (shape p) (shape b)),(== (shape c) (shape c)),1,3.584962500721156,NA,3,2,0,0.8275392055511475,"6,13","6,13"
1070,4,Kids,7- to 8-year-olds,7,93,-3.08163265306122,3,2,3,5,p_cir_0,b_0_0,r_0_0,-1,-1,-1,-1,2,-1,Does the purple monster have three legs?,Does the purple monster have three legs?,(== (legs p) 3),(== (legs c) n),0.9182958340544896,6.754887502163456,NA,2,2,0,0.8522458076477051,"6,13,3","6,13,3"
1072,1,Kids,5- to 6-year-olds,6,74,-22.08163265306122,3,2,3,1,b_sq_3,r_sq_3,p_sq_0,1,3,1,3,1,-1,How it have two legs? How many legs it have?,NA,NA,NA,NA,1.584962500721156,ambiguous,NA,NA,NA,NA,NA,NA
1072,2,Kids,5- to 6-year-olds,6,74,-22.08163265306122,3,2,3,5,p_cir_0,b_0_0,r_0_0,-1,-1,-1,-1,2,-1,How many legs the red monster has?,How many legs does the red monster have?,(legs r),(legs c),1.584962500721156,6.754887502163456,NA,1,1,NA,NA,NA,NA
1072,3,Kids,5- to 6-year-olds,6,74,-22.08163265306122,3,2,3,7,p_0_1,b_0_0,r_0_0,-1,-1,-1,-1,-1,1,What shape is the purple monster's head?,What shape is the purple monster's head?,(shape p),(shape c),1,6.1699250014423175,NA,1,1,0,0.596203088760376,5,5
1072,4,Kids,5- to 6-year-olds,6,74,-22.08163265306122,3,2,3,11,r_sq_1,b_sq_0,p_cir_0,1,1,1,-1,2,-1,How many feet the blue monster have?,How many legs does the blue monster have?,(legs b),(legs c),1.584962500721156,3.169925001442312,NA,1,1,1,0.6096270084381104,"5,7",7
1073,1,Kids,9- to 10-year-olds,9,109,12.91836734693878,3,2,3,5,p_cir_0,b_0_0,r_0_0,-1,-1,-1,-1,2,-1,How many legs are there in total?,How many legs do all the monsters have combined together?,(++ (map (lambda x0 (legs x0)) (set b r p))),(++ (map (lambda x0 (legs x0)) (set b r p))),2.5259686330010953,6.754887502163456,NA,4,4,NA,NA,NA,NA
1073,2,Kids,9- to 10-year-olds,9,109,12.91836734693878,3,2,3,7,p_0_1,b_0_0,r_0_0,-1,-1,-1,-1,-1,1,How many monsters have square heads?,How many monsters have a square head?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(++ (map (lambda x0 (== (shape x0) s)) (set b r p))),1.811278124459133,6.1699250014423175,NA,5,5,0,0.6724658012390137,5,5
1073,3,Kids,9- to 10-year-olds,9,109,12.91836734693878,3,2,3,10,p_sq_2,b_cir_1,r_0_0,-1,-1,2,1,1,2,How many legs are there in total?,How many legs do all the monsters have combined together?,(++ (map (lambda x0 (legs x0)) (set b r p))),(++ (map (lambda x0 (legs x0)) (set b r p))),1.584962500721156,2.584962500721156,NA,4,4,1,0.6724658012390137,"5,7",7
1073,4,Kids,9- to 10-year-olds,9,109,12.91836734693878,3,2,3,14,p_cir_1,b_sq_2,r_0_3,-1,3,1,2,2,1,How many monsters have square heads?,How many monsters have a square head?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(++ (map (lambda x0 (== (shape x0) s)) (set b r p))),1,1,NA,5,5,1,0.6724658012390137,"5,7,10","5,10"
1074,1,Kids,5- to 6-year-olds,5,69,-27.08163265306122,4,2,3,5,p_cir_0,b_0_0,r_0_0,-1,-1,-1,-1,2,-1,Does it have one leg?,NA,NA,NA,NA,6.754887502163456,ambiguous,NA,NA,NA,NA,NA,NA
1074,2,Kids,5- to 6-year-olds,5,69,-27.08163265306122,4,2,3,10,p_sq_2,b_cir_1,r_0_0,-1,-1,2,1,1,2,Does the red head is it a circle?,Does the red monster have a circle head?,(== (shape r) Circle),(== (shape c) s),1,2.584962500721156,NA,2,2,NA,NA,NA,NA
1074,3,Kids,5- to 6-year-olds,5,69,-27.08163265306122,4,2,3,11,r_sq_1,b_sq_0,p_cir_0,1,1,1,-1,2,-1,Does the blue monster have three legs?,Does the blue monster have three legs?,(== (legs b) 3),(== (legs c) n),0.9182958340544896,3.169925001442312,NA,2,2,0,0.623436689376831,10,10
1074,4,Kids,5- to 6-year-olds,5,69,-27.08163265306122,4,2,3,6,b_0_1,r_0_2,p_0_2,-1,2,-1,1,-1,2,Does the the purple one have have a square head?,Does the purple monster have a square head?,(== (shape p) Square),(== (shape c) s),1,3,NA,2,2,1,0.6450825929641724,"10,11",11
1075,1,Kids,5- to 6-year-olds,6,75,-21.08163265306122,3,2,4,13,r_0_3,p_sq_0,b_0_0,-1,3,-1,-1,1,-1,What shape is the blue monster's head?,What shape is the blue monster's head?,(shape b),(shape c),0.9999999999999996,5.169925001442311,NA,1,1,NA,NA,NA,NA
1075,2,Kids,5- to 6-year-olds,6,75,-21.08163265306122,3,2,4,2,p_sq_2,r_0_3,b_0_2,-1,3,-1,2,1,2,NA,NA,NA,NA,NA,2,skipped,NA,NA,NA,NA,NA,NA
1075,3,Kids,5- to 6-year-olds,6,75,-21.08163265306122,3,2,4,11,r_sq_1,b_sq_0,p_cir_0,1,1,1,-1,2,-1,How many legs does the blue monster have?,How many legs does the blue monster have?,(legs b),(legs c),1.584962500721156,3.169925001442312,NA,1,1,0,0.707250714302063,13,13
1075,4,Kids,5- to 6-year-olds,6,75,-21.08163265306122,3,2,4,1,b_sq_3,r_sq_3,p_sq_0,1,3,1,3,1,-1,How many legs does the purple monster have?,How many legs does the purple monster have?,(legs p),(legs c),1.584962500721156,1.584962500721156,NA,1,1,1,0.6117095351219177,"13,11",13
1076,1,Kids,5- to 6-year-olds,5,67,-29.08163265306122,3,2,3,3,r_sq_0,p_0_2,b_0_2,1,-1,-1,2,-1,2,Does the purple monster have square head or circle head?,What shape is the purple monster's head?,(shape p),(shape c),1,3.584962500721156,NA,1,1,NA,NA,NA,NA
1076,2,Kids,5- to 6-year-olds,5,67,-29.08163265306122,3,2,3,8,p_sq_0,r_sq_0,b_cir_0,1,-1,2,-1,1,-1,Does the blue monster have one leg two legs or three legs?,How many legs does the blue monster have?,(legs b),(legs c),1.584962500721156,4.754887502163473,NA,1,1,0,0.6096270084381104,3,3
1076,3,Kids,5- to 6-year-olds,5,67,-29.08163265306122,3,2,3,7,p_0_1,b_0_0,r_0_0,-1,-1,-1,-1,-1,1,Does does the purple monster have have square head or a circle head? Does the blue monster have square head or blue circle or one leg or two legs or three legs? The red head what is the red head square or circle? How many legs are there? How many legs the monster have do they have one do they have 2 and they have three?,NA,NA,NA,NA,6.1699250014423175,invalid,NA,NA,NA,NA,NA,NA
1076,4,Kids,5- to 6-year-olds,5,67,-29.08163265306122,3,2,3,2,p_sq_2,r_0_3,b_0_2,-1,3,-1,2,1,2,Does it have a square head or a circle head?,NA,NA,NA,NA,2,ambiguous,NA,NA,NA,NA,NA,NA
1079,1,Kids,9- to 10-year-olds,10,122,25.91836734693878,3,2,3,1,b_sq_3,r_sq_3,p_sq_0,1,3,1,3,1,-1,How many legs does the purple monster have?,How many legs does the purple monster have?,(legs p),(legs c),1.584962500721156,1.584962500721156,NA,1,1,NA,NA,NA,NA
1079,2,Kids,9- to 10-year-olds,10,122,25.91836734693878,3,2,3,2,p_sq_2,r_0_3,b_0_2,-1,3,-1,2,1,2,What shape are the red and blue monsters heads?,NA,NA,NA,NA,2,invalid,NA,NA,NA,NA,NA,NA
1079,3,Kids,9- to 10-year-olds,10,122,25.91836734693878,3,2,3,13,r_0_3,p_sq_0,b_0_0,-1,3,-1,-1,1,-1,Do all of the monsters have the same amount of legs and the same shape head?,Do all the monsters have the same number of legs and the same head shape?,(and (=== (map (lambda x0 (legs x0)) (set b r p))) (=== (map (lambda x0 (shape x0)) (set b r p)))),(and (=== (map (lambda x0 (legs x0)) (set b r p))) (=== (map (lambda x0 (shape x0)) (set b r p)))),0.1831220683013721,5.169925001442311,NA,9,6,0,0.673107385635376,1,1
1079,4,Kids,9- to 10-year-olds,10,122,25.91836734693878,3,2,3,12,r_0_1,p_0_3,b_0_0,-1,1,-1,-1,-1,3,Do all of the monsters have different number of a different number of legs and the same shape head?,Do all the monsters have a different number of legs and the same head shape?,(and (== (setSize (unique (map (lambda x0 (legs x0)) (set b r p)))) 3) (=== (map (lambda x0 (shape x0)) (set b r p)))),(and (== (setSize (unique (map (lambda x0 (legs x0)) (set b r p)))) n) (=== (map (lambda x0 (shape x0)) (set b r p)))),0.4138168503036325,4.584962500721156,NA,11,9,0,0.9939764142036438,"1,13","1,13"
1080,1,Kids,5- to 6-year-olds,5,70,-26.08163265306122,3,2,3,7,p_0_1,b_0_0,r_0_0,-1,-1,-1,-1,-1,1,What shape is the blue monster's head?,What shape is the blue monster's head?,(shape b),(shape c),1,6.1699250014423175,NA,1,1,NA,NA,NA,NA
1080,2,Kids,5- to 6-year-olds,5,70,-26.08163265306122,3,2,3,6,b_0_1,r_0_2,p_0_2,-1,2,-1,1,-1,2,What color is the purple monsters head?,NA,NA,NA,NA,3,invalid,NA,NA,NA,NA,NA,NA
1080,3,Kids,5- to 6-year-olds,5,70,-26.08163265306122,3,2,3,1,b_sq_3,r_sq_3,p_sq_0,1,3,1,3,1,-1,Does the purple one have one leg?,Does the purple monster have one leg?,(== (legs p) 1),(== (legs c) n),0.9182958340544896,1.584962500721156,NA,2,2,0,0.5557760000228882,7,7
1080,4,Kids,5- to 6-year-olds,5,70,-26.08163265306122,3,2,3,10,p_sq_2,b_cir_1,r_0_0,-1,-1,2,1,1,2,Does the one monster have three legs?,Does the red monster have three legs?,(== (legs r) 3),(== (legs c) n),0.9182958340544896,2.584962500721156,NA,2,2,1,0.5844013690948486,"7,1",7
1082,1,Kids,7- to 8-year-olds,7,87,-9.08163265306122,3,2,3,3,r_sq_0,p_0_2,b_0_2,1,-1,-1,2,-1,2,How many monsters have square heads?,How many monsters have a square head?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(++ (map (lambda x0 (== (shape x0) s)) (set b r p))),1.5,3.584962500721156,NA,5,5,NA,NA,NA,NA
1082,2,Kids,7- to 8-year-olds,7,87,-9.08163265306122,3,2,3,14,p_cir_1,b_sq_2,r_0_3,-1,3,1,2,2,1,How many monsters have square heads?,How many monsters have a square head?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(++ (map (lambda x0 (== (shape x0) s)) (set b r p))),1,1,NA,5,5,1,NA,3,
1082,3,Kids,7- to 8-year-olds,7,87,-9.08163265306122,3,2,3,10,p_sq_2,b_cir_1,r_0_0,-1,-1,2,1,1,2,What shape is the red monster's head?,What shape is the red monster's head?,(shape r),(shape c),1,2.584962500721156,NA,1,1,0,0.7074099779129028,"3,14","3,14"
1082,4,Kids,7- to 8-year-olds,7,87,-9.08163265306122,3,2,3,1,b_sq_3,r_sq_3,p_sq_0,1,3,1,3,1,-1,How many legs does the purple monster have?,How many legs does the purple monster have?,(legs p),(legs c),1.584962500721156,1.584962500721156,NA,1,1,0,0.6266854405403137,"3,14,10","3,14,10"
1083,1,Kids,5- to 6-year-olds,5,66,-30.08163265306122,3,2,3,8,p_sq_0,r_sq_0,b_cir_0,1,-1,2,-1,1,-1,How many legs does it have?,NA,NA,NA,NA,4.754887502163473,ambiguous,NA,NA,NA,NA,NA,NA
1083,2,Kids,5- to 6-year-olds,5,66,-30.08163265306122,3,2,3,12,r_0_1,p_0_3,b_0_0,-1,1,-1,-1,-1,3,What's the shape of its head?,NA,NA,NA,NA,4.584962500721156,ambiguous,NA,NA,NA,NA,NA,NA
1083,3,Kids,5- to 6-year-olds,5,66,-30.08163265306122,3,2,3,7,p_0_1,b_0_0,r_0_0,-1,-1,-1,-1,-1,1,How many legs does it have?,NA,NA,NA,NA,6.1699250014423175,ambiguous,NA,NA,NA,NA,NA,NA
1083,4,Kids,5- to 6-year-olds,5,66,-30.08163265306122,3,2,3,5,p_cir_0,b_0_0,r_0_0,-1,-1,-1,-1,2,-1,NA,NA,NA,NA,NA,6.754887502163456,skipped,NA,NA,NA,NA,NA,NA
1086,1,Kids,9- to 10-year-olds,9,114,17.91836734693878,3,2,3,12,r_0_1,p_0_3,b_0_0,-1,1,-1,-1,-1,3,How many monsters have a circle face?,How many monsters have a circle head?,(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(++ (map (lambda x0 (== (shape x0) s)) (set b r p))),1.811278124459133,4.584962500721156,NA,5,5,NA,NA,NA,NA
1086,2,Kids,9- to 10-year-olds,9,114,17.91836734693878,3,2,3,2,p_sq_2,r_0_3,b_0_2,-1,3,-1,2,1,2,How many monsters have more than two legs?,How many monsters have three legs?,(++ (map (lambda x0 (== (legs x0) 3)) (set b r p))),(++ (map (lambda x0 (== (legs x0) n)) (set b r p))),-0,2,NA,5,5,0,0.7015421986579895,12,12
1086,3,Kids,9- to 10-year-olds,9,114,17.91836734693878,3,2,3,3,r_sq_0,p_0_2,b_0_2,1,-1,-1,2,-1,2,How many have square heads?,How many monsters have a square head?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(++ (map (lambda x0 (== (shape x0) s)) (set b r p))),1.5,3.584962500721156,NA,5,5,1,0.7185001969337463,"12,2",2
1086,4,Kids,9- to 10-year-olds,9,114,17.91836734693878,3,2,3,11,r_sq_1,b_sq_0,p_cir_0,1,1,1,-1,2,-1,How many have one leg?,How many monsters have one leg?,(++ (map (lambda x0 (== (legs x0) 1)) (set b r p))),(++ (map (lambda x0 (== (legs x0) n)) (set b r p))),1.3921472236645345,3.169925001442312,NA,5,5,1,0.6963624358177185,"12,2,3","12,3"
1087,1,Kids,7- to 8-year-olds,8,104,7.91836734693878,3,2,3,4,r_cir_0,p_cir_0,b_0_0,2,-1,-1,-1,2,-1,Is the blue monster's head a circle?,Does the blue monster have a circle head?,(== (shape b) Circle),(== (shape c) s),0.9999999999999994,5.75488750216347,NA,2,2,NA,NA,NA,NA
1087,2,Kids,7- to 8-year-olds,8,104,7.91836734693878,3,2,3,10,p_sq_2,b_cir_1,r_0_0,-1,-1,2,1,1,2,Which head is the red person's head?,What shape is the red monster's head?,(shape r),(shape c),1,2.584962500721156,NA,1,1,0,0.721230149269104,4,4
1087,3,Kids,7- to 8-year-olds,8,104,7.91836734693878,3,2,3,7,p_0_1,b_0_0,r_0_0,-1,-1,-1,-1,-1,1,What head does the red thing have?,What shape is the red monster's head?,(shape r),(shape c),1,6.1699250014423175,NA,1,1,1,0.721230149269104,"4,10",4
1087,4,Kids,7- to 8-year-olds,8,104,7.91836734693878,3,2,3,8,p_sq_0,r_sq_0,b_cir_0,1,-1,2,-1,1,-1,How many legs does the blue one?,How many legs does the blue monster have?,(legs b),(legs c),1.584962500721156,4.754887502163473,NA,1,1,0,0.6584254503250122,"4,10,7","4,10,7"
1088,1,Kids,5- to 6-year-olds,5,64,-32.08163265306122,3,2,3,3,r_sq_0,p_0_2,b_0_2,1,-1,-1,2,-1,2,Is the blue monster's head a square?,Does the blue monster have a square head?,(== (shape b) Square),(== (shape c) s),1,3.584962500721156,NA,2,2,NA,NA,NA,NA
1088,2,Kids,5- to 6-year-olds,5,64,-32.08163265306122,3,2,3,10,p_sq_2,b_cir_1,r_0_0,-1,-1,2,1,1,2,Is the red monster's head a square?,Does the red monster have a square head?,(== (shape r) Square),(== (shape c) s),1,2.584962500721156,NA,2,2,1,NA,3,
1088,3,Kids,5- to 6-year-olds,5,64,-32.08163265306122,3,2,3,12,r_0_1,p_0_3,b_0_0,-1,1,-1,-1,-1,3,Is the purple monsters head a circle?,Does the purple monster have a circle head?,(== (shape p) Circle),(== (shape c) s),0.9999999999999998,4.584962500721156,NA,2,2,1,NA,"3,10",
1088,4,Kids,5- to 6-year-olds,5,64,-32.08163265306122,3,2,3,14,p_cir_1,b_sq_2,r_0_3,-1,3,1,2,2,1,Is the red monsters head a square?,Does the red monster have a square head?,(== (shape r) Square),(== (shape c) s),1,1,NA,2,2,1,NA,"3,10,12",
1089,1,Kids,7- to 8-year-olds,7,90,-6.08163265306122,3,2,3,9,b_sq_3,r_cir_0,p_0_0,2,-1,1,3,-1,-1,How many legs does the red monster have?,How many legs does the red monster have?,(legs r),(legs c),1.584962500721156,4.169925001442313,NA,1,1,NA,NA,NA,NA
1089,2,Kids,7- to 8-year-olds,7,90,-6.08163265306122,3,2,3,4,r_cir_0,p_cir_0,b_0_0,2,-1,-1,-1,2,-1,How many legs does the purple monster have?,How many legs does the purple monster have?,(legs p),(legs c),1.584962500721156,5.75488750216347,NA,1,1,1,NA,9,
1089,3,Kids,7- to 8-year-olds,7,90,-6.08163265306122,3,2,3,2,p_sq_2,r_0_3,b_0_2,-1,3,-1,2,1,2,What shape is the blue monster's head?,What shape is the blue monster's head?,(shape b),(shape c),1,2,NA,1,1,0,0.6117095351219177,"9,4","9,4"
1089,4,Kids,7- to 8-year-olds,7,90,-6.08163265306122,3,2,3,6,b_0_1,r_0_2,p_0_2,-1,2,-1,1,-1,2,What shape head does the purple monster have?,What shape is the purple monster's head?,(shape p),(shape c),1,3,NA,1,1,1,0.7266713380813599,"9,4,2","9,4"
1090,1,Kids,5- to 6-year-olds,6,77,-19.08163265306122,3,4,3,3,r_sq_0,p_0_2,b_0_2,1,-1,-1,2,-1,2,What head does the purple monster have?,What shape is the purple monster's head?,(shape p),(shape c),1,3.584962500721156,NA,1,1,NA,NA,NA,NA
1090,2,Kids,5- to 6-year-olds,6,77,-19.08163265306122,3,4,3,1,b_sq_3,r_sq_3,p_sq_0,1,3,1,3,1,-1,How many legs does a purple monster have?,How many legs does the purple monster have?,(legs p),(legs c),1.584962500721156,1.584962500721156,NA,1,1,0,0.7266713380813599,3,3
1090,3,Kids,5- to 6-year-olds,6,77,-19.08163265306122,3,4,3,4,r_cir_0,p_cir_0,b_0_0,2,-1,-1,-1,2,-1,What head does a blue monster have?,What shape is the blue monster's head?,(shape b),(shape c),0.9999999999999994,5.75488750216347,NA,1,1,1,0.6117095351219177,"3,1",1
1090,4,Kids,5- to 6-year-olds,6,77,-19.08163265306122,3,4,3,6,b_0_1,r_0_2,p_0_2,-1,2,-1,1,-1,2,What head does a red monster have?,What shape is the red monster's head?,(shape r),(shape c),1,3,NA,1,1,1,0.5984601974487305,"3,1,4",1
1091,1,Kids,5- to 6-year-olds,6,82,-14.08163265306122,3,2,3,3,r_sq_0,p_0_2,b_0_2,1,-1,-1,2,-1,2,Whose head is the blue monster?,What shape is the blue monster's head?,(shape b),(shape c),1,3.584962500721156,NA,1,1,NA,NA,NA,NA
1091,2,Kids,5- to 6-year-olds,6,82,-14.08163265306122,3,2,3,12,r_0_1,p_0_3,b_0_0,-1,1,-1,-1,-1,3,How many legs does the blue monster have?,How many legs does the blue monster have?,(legs b),(legs c),1.584962500721156,4.584962500721156,NA,1,1,0,0.707250714302063,3,3
1091,3,Kids,5- to 6-year-olds,6,82,-14.08163265306122,3,2,3,4,r_cir_0,p_cir_0,b_0_0,2,-1,-1,-1,2,-1,What shape is the blue monster's head?,What shape is the blue monster's head?,(shape b),(shape c),0.9999999999999994,5.75488750216347,NA,1,1,1,0.707250714302063,"3,12",12
1091,4,Kids,5- to 6-year-olds,6,82,-14.08163265306122,3,2,3,8,p_sq_0,r_sq_0,b_cir_0,1,-1,2,-1,1,-1,NA,NA,NA,NA,NA,4.754887502163473,skipped,NA,NA,NA,NA,NA,NA
1092,1,Kids,7- to 8-year-olds,7,88,-8.08163265306122,3,2,3,6,b_0_1,r_0_2,p_0_2,-1,2,-1,1,-1,2,Are all the monsters' heads alike?,Do all the monsters have the same head shape?,(=== (map (lambda x0 (shape x0)) (set b r p))),(=== (map (lambda x0 (shape x0)) (set b r p))),0.8112781244591328,3,NA,4,4,NA,NA,NA,NA
1092,2,Kids,7- to 8-year-olds,7,88,-8.08163265306122,3,2,3,12,r_0_1,p_0_3,b_0_0,-1,1,-1,-1,-1,3,Does the blue monster have more than one leg?,Does the blue monster have more than one leg?,(> (legs b) 1),(> (legs c) n),0.9182958340544892,4.584962500721156,NA,2,2,0,0.5139320492744446,6,6
1092,3,Kids,7- to 8-year-olds,7,88,-8.08163265306122,3,2,3,13,r_0_3,p_sq_0,b_0_0,-1,3,-1,-1,1,-1,Do both the purple monster and blue monster have more than one leg?,Do the blue monster and the purple monster both have more than one leg?,(and (> (legs p) 1) (> (legs b) 1)),(and (> (legs c) n) (> (legs c) n)),0.9910760598382218,5.169925001442311,NA,5,3,0,0.9474326968193054,"6,12","6,12"
1092,4,Kids,7- to 8-year-olds,7,88,-8.08163265306122,3,2,3,10,p_sq_2,b_cir_1,r_0_0,-1,-1,2,1,1,2,Does the red monster have the same amount of legs and the same shape head as the purple monster?,Does the red monster have the same number of legs and head shape as the purple monster?,(and (== (legs r) (legs p)) (== (shape r) (shape p))),(and (== (legs c) (legs c)) (== (shape c) (shape c))),0.6500224216483543,2.584962500721156,NA,7,4,0,0.7941794395446777,"6,12,13","6,12,13"
1097,1,Kids,7- to 8-year-olds,8,101,4.91836734693878,3,2,3,8,p_sq_0,r_sq_0,b_cir_0,1,-1,2,-1,1,-1,Do any of the monsters have two legs?,Do any of the monsters have two legs?,(any (map (lambda x0 (== (legs x0) 2)) (set b r p))),(any (map (lambda x0 (== (legs x0) n)) (set b r p))),0.8767162889994633,4.754887502163473,NA,5,5,NA,NA,NA,NA
1097,2,Kids,7- to 8-year-olds,8,101,4.91836734693878,3,2,3,11,r_sq_1,b_sq_0,p_cir_0,1,1,1,-1,2,-1,Do any of the monsters have two legs?,Do any of the monsters have two legs?,(any (map (lambda x0 (== (legs x0) 2)) (set b r p))),(any (map (lambda x0 (== (legs x0) n)) (set b r p))),0.9910760598382222,3.169925001442312,NA,5,5,1,NA,8,
1097,3,Kids,7- to 8-year-olds,8,101,4.91836734693878,3,2,3,10,p_sq_2,b_cir_1,r_0_0,-1,-1,2,1,1,2,Is the red monster's head a circle?,Does the red monster have a circle head?,(== (shape r) Circle),(== (shape c) s),1,2.584962500721156,NA,2,2,0,0.5833529233932495,"8,11","8,11"
1097,4,Kids,7- to 8-year-olds,8,101,4.91836734693878,3,2,3,2,p_sq_2,r_0_3,b_0_2,-1,3,-1,2,1,2,What is the shape of both of the monster's heads?,NA,NA,NA,NA,2,invalid,NA,NA,NA,NA,NA,NA
1098,1,Kids,7- to 8-year-olds,8,96,-0.08163265306122014,3,2,3,12,r_0_1,p_0_3,b_0_0,-1,1,-1,-1,-1,3,Do any of them have square heads?,Do any of the monsters have a square head?,(any (map (lambda x0 (== (shape x0) Square)) (set b r p))),(any (map (lambda x0 (== (shape x0) s)) (set b r p))),0.5435644431995954,4.584962500721156,NA,5,5,NA,NA,NA,NA
1098,2,Kids,7- to 8-year-olds,8,96,-0.08163265306122014,3,2,3,8,p_sq_0,r_sq_0,b_cir_0,1,-1,2,-1,1,-1,Do any of them have three legs?,Do any of the monsters have three legs?,(any (map (lambda x0 (== (legs x0) 3)) (set b r p))),(any (map (lambda x0 (== (legs x0) n)) (set b r p))),0.8767162889994633,4.754887502163473,NA,5,5,0,0.712058961391449,12,12
